OK376714.1	β.1.1.2.60
PV174245.1	β.1.3.1.15
MG557650.1	β.2.2.1.7
PV553834.1	β.1.3.1.30
PQ195944.1	β.1.1.2.18
LC122728.1	β.1.1.2.20
LC122716.1	β.2.2.1.2
OR546395.1	β.1.3.2.1
MT008456.1	β.2.2.2.4
MW305596.1	β.1.1.2.41
LC122714.1	β.2.2.2.5
MK762628.1	β.1.1.1.3
MW305641.1	β.1.1.1.1
MG495083.1	β.1.1.5.5
MN394545.1	β.1.1.2.62
MT372462.1	β.2.6.2.6
OR463403.1	β.2.3.1.1
MW305494.1	β.2.2.1.10
PQ626682.1	β.2.3.1.1
MW305538.1	β.1.1.2.19
PV920370.1	β.1.1.8
MW305501.1	β.2.5
MW305484.1	β.2.2.6.1
MK754445.1	β.1.1.2.10
MF140679.1	β.1.3.1.11
LC122725.1	β.1.1.2.20
ON033826.1	β.2.2.3.4
MW661270.1	β.1.1.2.31
MW305659.1	β.1.1.2.51
PZ043822.1	β.1.4.2.2
MW305572.1	β.1.1.2.15
MW661263.1	β.1.1.2.31
KY496328.1	β.1.1.11
OR463400.1	β.2.3.1.1
PV394762.1	β.1.1.2.11
HQ392821.1	β.1.5.1.3
MW305696.1	β.1.1.2.15
FJ537134.1	β.1.1.2.15
MK753034.1	β.1.1.2.31
KC597140.1	β.1.1.2.69
KJ196299.1	β.1.1.2.20
MK733203.1	β.1.1.7
MW305650.1	β.1.1.3.3
LC122700.1	β.2.5
OM991839.1	β.4.1.4.2
LC122719.1	β.2.2.1.1
MN447471.1	β.1.1.2.28
KC597146.1	β.1.3.1.6
